Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_ema_fast,Exit_ema_fast,Entry_ema_slow,Exit_ema_slow,Entry_rsi,Exit_rsi,Entry_atr,Exit_atr,Entry_breakout_high,Exit_breakout_high,Entry_breakout_low,Exit_breakout_low,Entry_avg_volume,Exit_avg_volume,Entry_rsi_rank,Exit_rsi_rank,Entry_tactical_support,Exit_tactical_support,Entry_tactical_resistance,Exit_tactical_resistance,Entry_macro_support,Exit_macro_support,Entry_macro_resistance,Exit_macro_resistance
-0.10552316,6139,6157,95433.3,94377.18571428572,100798.05464285715,94377.18571428572,91.41511449600802,20.029402253706287,0.009077584029893128,2025-02-11 19:00:00,2025-02-12 13:00:00,0 days 18:00:00,,0.000984073172826923,0.0009811218674881505,0.0009910587591868314,0.0009897613226523575,24.56722193091447,36.287978884067435,5.486499999999983e-06,6.011714285714268e-06,0.000984822,0.0009646850000000001,0.0009536280000000001,0.000948143,596544068000.0,608818444000.0,0.02,0.12,0.000972847,0.000969776125,0.001006050375,0.000993116375,0.000977444375,0.000977444375,0.0010280736,0.0010280736
-0.10573018,6264,6280,96067.0,95328.98571428572,97645.37714285715,95328.98571428572,57.79405125029407,20.236332020848856,0.005689969500452842,2025-02-17 00:00:00,2025-02-17 16:00:00,0 days 16:00:00,,0.0009757386335771501,0.0009742759472916015,0.0009856398053749165,0.000984789704593019,35.89363886203702,33.82948642482614,3.8069285714285562e-06,4.645214285714281e-06,0.000976388,0.0009724760000000001,0.00096002,0.000954917,220240224000.0,303253264000.0,0.06,0.06,0.000966058375,0.000966058375,0.0009752352500000001,0.000975201625,0.00097614045,0.0009751127499999999,0.0010280736,0.0010280736
-0.10795529,6305,6307,94595.0,93478.6857142857,97545.59714285714,93478.6857142857,100.20848316277451,20.303549282654572,0.009812787145197946,2025-02-18 17:00:00,2025-02-18 19:00:00,0 days 02:00:00,,0.0009715033949463293,0.0009710830084833145,0.000983248969010624,0.000983056122181859,31.56599871434662,33.05089923662322,5.9149285714285626e-06,6.560214285714285e-06,0.000967373,0.000967373,0.000945602,0.000935599,487432558000.0,543245576000.0,0.04,0.08,0.000964073375,0.0009637450000000001,0.0009737301250000001,0.0009735345,0.00097371725,0.000973467025,0.0010255233,0.001025371025
-0.11157309,6455,6463,92380.1,90708.42857142857,97246.41571428571,90708.42857142857,166.08579387416233,20.427752876267572,0.016113674914835712,2025-02-24 23:00:00,2025-02-25 07:00:00,0 days 08:00:00,,0.0009653212463450449,0.0009627461763775005,0.0009774309876745,0.0009763450718439968,15.781538632979021,17.070667352228327,8.959642857142905e-06,1.1115214285714315e-05,0.000961475,0.000960551,0.000923,0.0009085,578260720000.0,836291794000.0,0.02,0.04,0.00096040925,0.0009600712499999999,0.000969693125,0.0009690500000000001,0.0009653259500000001,0.000964996975,0.000987230575,0.0009849970250000002
-0.12543489,6758,6760,83427.8,82463.41428571429,89142.86035714285,82463.41428571429,100.15906977310533,20.808546215895,0.009571084218929504,2025-03-09 14:00:00,2025-03-09 16:00:00,0 days 02:00:00,,0.0008845007807881374,0.0008837444920391636,0.0009254483802446417,0.000925013606514527,23.338670155872194,17.888807063682833,5.150285714285677e-06,6.473499999999965e-06,0.000864706,0.000864706,0.000833941,0.000826193,882503281999.9999,835171927999.9999,0.04,0.02,0.00085974325,0.000859535,0.00088978225,0.000888937125,0.0008973636,0.0008965853,0.000964379575,0.000964272225
-0.1319406,6858,7007,80034.6,86610.83964285714,86610.83964285714,78378.58571428571,-889.6603035160994,21.98729929374236,-0.08424962556819184,2025-03-13 18:00:00,2025-03-19 23:00:00,6 days 05:00:00,,0.0008524203387254151,0.0008411792835294092,0.0009040178375984184,0.0008843596810774155,37.13915188024645,77.74865104519844,8.611000000000033e-06,8.130071428571394e-06,0.000843071,0.0008647,0.000799034,0.00082708,1200658564000.0,891989898000.0,0.08,1.0,0.0008336938750000001,0.00082826475,0.000863624375,0.0008433535,0.00086267905,0.000841437325,0.00096017775,0.000903685
-0.11580399,7077,7082,83895.9,84162.53357142858,84162.53357142858,82826.475,-50.33906860010238,19.46183716072138,-0.0051813259646779596,2025-03-22 21:00:00,2025-03-23 02:00:00,0 days 05:00:00,,0.0008423582550380775,0.000842274620880129,0.0008786542493765357,0.0008782249292036096,44.68252301556919,52.98614161508357,1.8722142857142816e-06,2.031499999999995e-06,0.0008450900000000001,0.0008450900000000001,0.000838937,0.000835895,418103518000.0,397389992000.0,0.28,0.98,0.00082826475,0.00082826475,0.00084105325,0.000840748125,0.0008400846500000001,0.0008397323500000001,0.000875920325,0.000874780275
-0.11663338000000001,7235,7235,82889.7,82023.68571428572,85966.80214285714,82023.68571428572,81.77176768804193,19.23440558310086,0.008458239081574675,2025-03-29 11:00:00,2025-03-29 11:00:00,0 days 00:00:00,,0.0008545074015075648,0.0008545074015075648,0.0008737014597186562,0.0008737014597186562,21.883777275514646,21.883777275514646,4.826214285714273e-06,4.826214285714273e-06,0.000845897,0.000845897,0.000827554,0.000827554,844426280000.0,844426280000.0,0.06,0.06,0.0008405027500000001,0.0008405027500000001,0.0008583689999999999,0.0008583689999999999,0.000839225375,0.000839225375,0.0008613572250000001,0.0008613572250000001
-0.11897251,7357,7376,81912.3,83968.1,85875.79750000002,80728.4,-264.31889360580465,19.735207547804002,-0.027122671442506283,2025-04-03 13:00:00,2025-04-04 08:00:00,0 days 19:00:00,,0.0008440343696380511,0.0008419892204955608,0.0008644246429869507,0.0008628645105975912,37.38012531565711,63.7311178972445,6.250214285714298e-06,5.479500000000043e-06,0.000885,0.00083987,0.0008183,0.000811722,1236268002000.0,1227209714000.0,0.08,0.9,0.0008397603750000001,0.0008375315,0.0008569821250000001,0.0008562978750000001,0.0008341728250000001,0.000832532075,0.000857597275,0.0008532018
-0.11588219,7433,7433,81932.0,81188.05714285714,84792.83892857142,81188.05714285714,67.30701806593231,18.902709454639428,0.007089083630327618,2025-04-06 17:00:00,2025-04-06 17:00:00,0 days 00:00:00,,0.0008387407909960263,0.0008387407909960263,0.0008591894868897522,0.0008591894868897522,22.364334760352747,22.364334760352747,4.5565714285714455e-06,4.5565714285714455e-06,0.000837905,0.000837905,0.0008187760000000001,0.0008187760000000001,597004342000.0,597004342000.0,0.02,0.02,0.00083178075,0.00083178075,0.0008562978750000001,0.0008562978750000001,0.0008312582,0.0008312582,0.00084664495,0.00084664495
-0.1183462,7434,7434,80765.9,79854.5857142857,84801.19214285714,79854.5857142857,88.84175859356094,19.008824126439997,0.009294687485684046,2025-04-06 18:00:00,2025-04-06 18:00:00,0 days 00:00:00,,0.0008384213571688102,0.0008384213571688102,0.0008590373814804518,0.0008590373814804518,15.211022467065547,15.211022467065547,5.884857142857157e-06,5.884857142857157e-06,0.000837905,0.000837905,0.0008050710000000001,0.0008050710000000001,651527666000.0,651527666000.0,0.02,0.02,0.0008315333750000001,0.0008315333750000001,0.0008562978750000001,0.0008562978750000001,0.0008312290250000001,0.0008312290250000001,0.0008464750500000001,0.0008464750500000001
-0.12459254,7481,7489,77393.5,75882.04285714285,84367.54357142856,75882.04285714285,169.2192953252642,19.09698920445029,0.017549039648032505,2025-04-08 17:00:00,2025-04-09 01:00:00,0 days 08:00:00,,0.0008240171269124353,0.0008210632469512627,0.000851651284772173,0.0008501627985755704,37.81361932112534,32.397631381971024,7.94828571428569e-06,9.79964285714285e-06,0.0008083210000000001,0.000803595,0.0007732700000000001,0.00075888,2320410364000.0,2154099078000.0,0.42,0.2,0.000826814,0.000826247375,0.0008413464999999999,0.000840201875,0.000828905075,0.00082830185,0.0008429745250000001,0.000842443
0.10436595,7872,7884,93931.5,94886.52857142857,84351.64821428571,94886.52857142857,79.966291205302,19.706172928984287,0.008157120272295664,2025-04-25 00:00:00,2025-04-25 12:00:00,0 days 12:00:00,,0.0008744165657772979,0.0008791576854486627,0.0008573892485764392,0.0008594584733189148,63.103647791224276,62.47279677966935,4.944642857142858e-06,5.840214285714301e-06,0.0009398060000000001,0.0009464260000000001,0.00091619,0.00092625,825708276000.0,772587836000.0,0.68,0.86,0.0008449943750000001,0.0008454000000000001,0.000853811,0.00085819275,0.00083296425,0.00083296425,0.00085089095,0.00085089095
0.10209069,8031,8054,96768.3,97779.88571428572,88000.62214285716,97779.88571428572,83.41192504775161,19.86155851781957,0.008443235321602441,2025-05-01 15:00:00,2025-05-02 14:00:00,0 days 23:00:00,,0.000920895778789535,0.0009275257157343367,0.0008834477563593113,0.0008876357776190618,70.0122963100975,66.48656815815247,5.328785714285708e-06,4.598714285714269e-06,0.00096858,0.00097262,0.000937,0.000961224,758800578000.0,774745566000.0,0.94,0.8,0.00088190725,0.0009257130000000001,0.0009412556250000001,0.00094360025,0.000836257475,0.0008389109,0.0008728121500000001,0.000885032125
0.1035099,8159,8160,96206.3,97391.18571428572,93943.51464285713,97391.18571428572,102.6081454106051,20.039256386537147,0.010303776660898656,2025-05-06 23:00:00,2025-05-07 00:00:00,0 days 01:00:00,,0.0009396073195666873,0.0009398344868785365,0.0009011484482327332,0.0009013097080590757,72.49594225445635,75.55675344760051,6.3192142857143e-06,6.514071428571429e-06,0.000962489,0.000968795,0.00093327,0.00093327,710114424000.0,716089424000.0,1.0,1.0,0.00094124675,0.000941283375,0.0009496322499999999,0.000949702,0.0008453367,0.000845362425,0.0009402114000000001,0.000940335225
0.10195785,8187,8199,98625.9,100008.3142857143,94082.53535714286,100008.3142857143,120.69567095570454,20.252317425010716,0.012002730230381526,2025-05-08 03:00:00,2025-05-08 15:00:00,0 days 12:00:00,,0.0009448424203529994,0.0009486283809074214,0.0009053159050174574,0.0009076504792064656,75.45041249678191,77.43613649023132,6.9894999999999735e-06,6.1184999999999745e-06,0.000988152,0.000998633,0.000957185,0.000957185,821870168000.0,1001335486000.0,0.98,1.0,0.0009429113750000001,0.000943743375,0.0009536847499999999,0.0009568822500000001,0.000846750975,0.00084780105,0.000941999575,0.0009426686499999999
0.09914748,8205,8205,102576.8,103982.79999999997,94242.77750000001,103982.79999999997,118.92149307018968,20.479863809808002,0.0116930962946785,2025-05-08 21:00:00,2025-05-08 21:00:00,0 days 00:00:00,,0.00095130963592011,0.00095130963592011,0.0009090982989589413,0.0009090982989589413,82.71313235211954,82.71313235211954,8.359571428571383e-06,8.359571428571383e-06,0.001028455,0.001028455,0.0009755,0.0009755,1074330078000.0,1074330078000.0,1.0,1.0,0.0009446331250000001,0.0009446331250000001,0.0009585572499999999,0.0009585572499999999,0.0008480816000000001,0.0008480816000000001,0.0009429371500000001,0.0009429371500000001
0.09896354,8239,8255,103907.90000000001,104656.71428571428,94465.05535714286,104656.71428571428,53.465019968406935,20.64029254844886,0.005199312770526266,2025-05-10 07:00:00,2025-05-10 23:00:00,0 days 16:00:00,,0.0009673964441915778,0.0009742452392310979,0.0009179384549819444,0.0009220301284973939,63.11218832890091,69.46780503637663,3.4507857142856904e-06,4.399000000000045e-06,0.001039199,0.00104085,0.0010224,0.001029381,869792608000.0,584108070000.0,0.38,0.82,0.000945773625,0.0009469666249999999,0.0009645428750000001,0.0009671137500000001,0.000850969125,0.000852157775,0.00094564135,0.000946685275
0.09861583,8256,8287,104788.8,105668.60000000002,94564.69249999999,105668.60000000002,66.00777605335979,20.754431180642005,0.006387539508039122,2025-05-11 00:00:00,2025-05-12 07:00:00,1 days 07:00:00,,0.0009747074901332168,0.0009870922612793668,0.0009223004589557793,0.0009302030297536204,62.62524228005105,55.53014421577549,4.938571428571466e-06,6.799857142857135e-06,0.001050001,0.001051904,0.0010294,0.001035024,590368930000.0,625480050000.0,0.68,0.54,0.000946973125,0.0009501216250000001,0.0009672663750000001,0.0009721065000000001,0.0008522589750000001,0.0008699748,0.00094674765,0.0009490846250000001
0.10035425,8430,8437,103597.8,104201.0142857143,101161.43035714285,104201.0142857143,39.68162307360995,20.853494158532143,0.0038168327071479657,2025-05-18 06:00:00,2025-05-18 13:00:00,0 days 07:00:00,,0.001015274237102451,0.0010163896071896275,0.0009581673118429268,0.0009594261129215751,53.834656417231606,72.59675664466288,3.0002142857142768e-06,3.108999999999977e-06,0.001036363,0.001040661,0.00102591,0.001028515,386225518000.0,387437588000.0,0.82,1.0,0.001013118625,0.001019171,0.0010345460000000001,0.001034747625,0.0009409679,0.000941196875,0.0009826174500000005,0.0009925362250000002
0.09964978000000001,8438,8438,104708.1,105329.99999999999,101823.83,105329.99999999999,41.041947725380005,20.930250456617998,0.003933429218942661,2025-05-18 14:00:00,2025-05-18 14:00:00,0 days 00:00:00,,0.0010166284137863742,0.0010166284137863742,0.0009596323368662552,0.0009596323368662552,77.25267385635071,77.25267385635071,3.5979285714285566e-06,3.5979285714285566e-06,0.001047805,0.001047805,0.001028515,0.001028515,416614822000.0,416614822000.0,1.0,1.0,0.001020195875,0.001020195875,0.0010347956250000001,0.0010347956250000001,0.00094123145,0.00094123145,0.0009929356000000001,0.0009929356000000001
0.09790469,8492,8510,106972.3,108526.94285714286,102709.65107142858,108526.94285714286,131.108440422122,21.09838656716329,0.012518601678057902,2025-05-20 20:00:00,2025-05-21 14:00:00,0 days 18:00:00,,0.0010263317378183747,0.0010311318226086529,0.0009696669140866585,0.0009735516365820348,62.03193297052469,70.67959427444384,7.843785714285703e-06,7.818857142857119e-06,0.001072529,0.0010795,0.001041152,0.0010515680000000001,1031489578000.0,1001192024000.0,0.86,1.0,0.0010294405,0.00103120175,0.0010378577500000001,0.0010390668750000001,0.0009450369,0.0009460092,0.00102827655,0.001029477075
0.09725796,8511,8519,108963.0,110526.87142857142,102885.60928571428,110526.87142857142,130.7518077093372,21.347137135805145,0.01233796386978003,2025-05-21 15:00:00,2025-05-21 23:00:00,0 days 08:00:00,,0.0010315187606644092,0.0010341698844792864,0.0009738087161900659,0.0009757241693970042,70.3631964116702,64.47436527103866,8.154071428571408e-06,1.3002071428571413e-05,0.00108988,0.001098042,0.0010515680000000001,0.001060379,1050535444000.0,1299227972000.0,0.98,0.88,0.0010313409999999999,0.001031656875,0.0010390871249999999,0.001039553125,0.0009461207500000001,0.0009467893,0.0010295593499999999,0.001030728175
0.09593774000000001,8524,8556,111755.9,109033.2,102755.90285714288,114646.21428571428,-282.391691968633,21.182007270634,-0.026338556622066356,2025-05-22 04:00:00,2025-05-23 12:00:00,1 days 08:00:00,,0.0010365573417106281,0.0010504191680046923,0.0009771741646687378,0.0009862091017907343,70.46648228105744,31.55178227615164,1.3392142857142858e-05,6.914642857142821e-06,0.001118664,0.001119595,0.001060379,0.0010881600000000001,1362164042000.0,1409728948000.0,0.94,0.02,0.00103195975,0.0010342892500000002,0.001040023375,0.001044932125,0.000946969975,0.00094965205,0.0010310352,0.00103311215
