params_label,split_id,test_groups,test_start,test_end,purged_train_bars,train_score,test_score,train_return_pct,train_monthly_return_pct,train_max_dd_pct,train_profit_factor,train_trades,test_return_pct,test_monthly_return_pct,test_max_dd_pct,test_profit_factor,test_trades,test_win_rate_pct,test_expectancy_pct,train_test_gap_pct
current_best,19,"3,4",2025-03-05 18:00:00,2025-09-06 21:00:00,11795,10.187163604210435,-1.833252285160851,31.32223342476026,1.1261856679837479,-9.532900339689366,1.7112200586735875,58,2.302253479897942,0.37502127643056493,-10.0887555825112,1.1137022361661824,38,81.57894736842105,0.07956169125031567,66.69987133631531
current_best,20,"3,5",2025-03-05 18:00:00,2025-12-08 11:00:00,10259,6.896158610855871,6.61021711170442,22.723305876704746,0.8451101179077103,-9.532900339689366,1.612430665650305,54,14.207300896554198,2.208714640530429,-10.0887555825112,1.861690162741512,32,84.375,0.45912206946477035,0.0
current_best,21,"3,6",2025-03-05 18:00:00,2026-03-11 01:00:00,10259,5.006868538267591,-0.17529567219875075,17.898150251917876,0.6789995914917357,-9.532900339689366,1.5865342353916636,53,4.805522811798824,0.7748676987222147,-10.0887555825112,1.1954679934302965,32,81.25,0.18439316158265762,0.0
current_best,22,"3,7",2025-03-05 18:00:00,2026-06-11 14:00:00,10596,6.715456565192012,3.583001993343225,21.023055857498395,0.9758682482528869,-9.532900339689366,1.719146983536542,50,10.441186645163935,1.6470146181729595,-10.0887555825112,1.5387483197271692,35,82.85714285714286,0.31939098136410404,0.0
current_best,23,"4,5",2025-06-06 08:00:00,2025-12-08 11:00:00,11795,6.535075175741776,11.139857262125936,23.091988042159528,0.8575435266519937,-10.08875581046026,1.5014569436982226,63,15.062556141293747,2.33419531436565,-3.744805039118204,2.556277195701407,28,85.71428571428571,0.5391993535166429,0.0
current_best,24,"4,6",2025-06-06 08:00:00,2026-03-11 01:00:00,10259,-4.738294972865484,2.1765283892661453,3.8480632256585823,0.15530637014193882,-16.885443516455446,1.082888031705059,55,5.590371699381325,0.8985880522063949,-6.7267448814286475,1.3140519102311468,28,82.14285714285714,0.22522345879422828,0.0
current_best,25,"4,7",2025-06-06 08:00:00,2026-06-11 14:00:00,10596,0.7413902939646895,7.123418712872904,9.86539540616067,0.4800004302379923,-11.422503276989659,1.2384233473827835,49,11.26823888588795,1.771833815210755,-4.891410050249323,1.895290948561287,31,83.87096774193549,0.37368903301087064,0.0
current_best,26,"5,6",2025-09-06 22:00:00,2026-03-11 01:00:00,11795,4.822848567024248,12.142751603485602,18.83974268398387,0.7119205444515719,-10.08875581046026,1.4182970295835498,69,17.878061745920746,2.7418461557224383,-6.7267448814286475,2.25405068079621,22,86.36363636363636,0.8170372182545024,0.0
current_best,27,"5,7",2025-09-06 22:00:00,2026-06-11 14:00:00,10596,1.6465385991729284,17.671938434031617,10.512136585510845,0.5100208302148079,-10.08875581046026,1.2668274204020271,58,24.216669783987598,3.6314671905589346,-4.891410050249323,3.652691722001679,25,88.0,0.9301168791479059,0.0
current_best,28,"6,7",2025-12-08 12:00:00,2026-06-11 14:00:00,12132,4.074891897042804,8.401960319384717,15.85313864160154,0.8900590281931686,-10.08875581046026,1.3733369091139316,70,13.990900025238084,2.1773359451600527,-6.7267448814286475,1.8145080489265768,25,84.0,0.5784638770588015,0.0
