params_label,split_id,test_groups,test_start,test_end,purged_train_bars,candidate_cpcv_mode,train_score,test_score,train_return_pct,train_monthly_return_pct,train_max_dd_pct,train_profit_factor,train_trades,test_return_pct,test_monthly_return_pct,test_max_dd_pct,test_profit_factor,test_trades,test_win_rate_pct,test_expectancy_pct,train_test_gap_pct
candidate_02,3,"0,3",2024-06-01 00:00:00,2025-06-06 07:00:00,11459,approx_full_backtest,18.245819665086373,-3.2652208552269815,47.50960624636207,2.5094745341346814,-7.73341745183701,2.281000039814912,66,0.6700004852463914,0.10987640094455298,-10.08875581046026,1.0204098988409642,24,79.16666666666666,0.036729069088784184,95.62153751911092
candidate_02,4,"0,4",2024-06-01 00:00:00,2025-09-06 21:00:00,11459,approx_full_backtest,15.176024303607138,0.019932082513859695,42.85887618034503,2.3003000842995114,-10.08875581046026,1.9751839848857542,66,1.4238804197768795,0.23278041723373555,-4.647649291406486,1.1143854267974507,20,80.0,0.06435866668620846,89.88043260866019
candidate_02,5,"0,5",2024-06-01 00:00:00,2025-12-08 11:00:00,11459,approx_full_backtest,13.654653918459529,18.663321969302977,41.27991611997843,2.2278318923886653,-10.08875581046026,1.6501039482677828,76,17.176410803401932,2.641023128822817,-4.647649291406486,6.927271056110919,14,92.85714285714286,1.1803745229094738,0.0
candidate_02,6,"0,6",2024-06-01 00:00:00,2026-03-11 01:00:00,11459,approx_full_backtest,10.934335706960542,1.4593904546396954,32.00305592743944,1.7860948864765858,-10.08875581046026,1.7933632333522698,78,3.9056563406829614,0.6320601882904509,-6.7267450810392315,1.2726621942965881,14,78.57142857142857,0.2974578740612297,64.61217189097323
candidate_02,7,"0,7",2024-06-01 00:00:00,2026-06-11 14:00:00,11796,approx_full_backtest,10.695151088119832,7.255349725216288,31.84818104501248,1.7270743786812037,-10.08875581046026,1.7857113984272746,73,9.49293181016062,1.5029387479869483,-4.891410087138781,2.143198448943832,17,82.35294117647058,0.5554419655268128,12.977763636642315
candidate_02,8,"1,2",2024-09-01 14:00:00,2025-03-05 17:00:00,11795,approx_full_backtest,15.94613990057968,4.580394787038323,45.22808482763543,2.3382499908798815,-7.73341745183701,1.8852973255511054,73,9.537324746213848,1.5093645111114107,-9.488804552237596,1.6325691936824278,26,88.46153846153845,0.4446829565765287,35.44896751850566
candidate_02,9,"1,3",2024-09-01 14:00:00,2025-06-06 07:00:00,10259,approx_full_backtest,17.937297710609332,-50000.529455317905,42.58697290282991,2.5591903432164997,-7.73341745183701,2.700521207115626,53,-0.529455317907146,-0.08726370802502048,-10.08875581046026,1.0926967258025293,34,82.35294117647058,0.11121994740490865,103.40981702499485
candidate_02,10,"1,4",2024-09-01 14:00:00,2025-09-06 21:00:00,10259,approx_full_backtest,13.914591541788877,-2.2550488384375913,38.09144519601722,2.3254357299307804,-10.08875581046026,2.196884652381589,53,0.21544234128814121,0.03539828108329868,-9.488804552237596,1.1667860994601076,30,83.33333333333334,0.1395717962453414,98.47777856735898
candidate_02,11,"1,5",2024-09-01 14:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,12.246568517133742,10.37055022533431,36.56517757812308,2.2444648228707287,-10.08875581046026,1.7480381742398525,63,15.780285589799291,2.4388985911465877,-9.488804552237596,2.5944628067822637,24,91.66666666666666,0.809384328098696,0.0
candidate_02,12,"1,6",2024-09-01 14:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,9.615254807883387,-0.30737546241687985,27.597901164357165,1.7510441885192796,-10.08875581046026,1.978631309800479,65,2.6676485739444145,0.43389177549670865,-9.488804552237596,1.2540950428033983,24,83.33333333333334,0.2943496162705537,75.22096938835011
candidate_02,13,"1,7",2024-09-01 14:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,9.293256073082178,3.665983430210866,27.448194706412576,1.6864749251687794,-10.08875581046026,1.9841979803918555,60,8.188353168748597,1.3030104043086022,-9.488804552237596,1.7042254010886817,27,85.18518518518519,0.45712940620710707,22.737635474882666
candidate_02,14,"2,3",2024-12-03 04:00:00,2025-06-06 07:00:00,11795,approx_full_backtest,13.102912082599882,4.545997111522672,35.179317413648505,1.884716747857107,-8.328153879448463,2.119451073480183,58,11.818247987419994,1.8539916965029324,-10.08875581046026,1.530657187913483,34,85.29411764705883,0.30582197797474997,1.630221166608111
candidate_02,15,"2,4",2024-12-03 04:00:00,2025-09-06 21:00:00,10259,approx_full_backtest,9.203706705275398,8.72147358110808,28.580200878438244,1.8066389458400556,-8.328153879448463,1.6139531777694418,49,12.655612972676211,1.9790369478270842,-3.7448049197012168,1.965797671018779,30,86.66666666666667,0.3601207642244948,0.0
candidate_02,16,"2,5",2024-12-03 04:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,8.725807875899491,26.805073778258787,27.15905710936173,1.7260785666794343,-8.328153879448463,1.3193145436540568,59,30.152586652771696,4.429236088688704,-2.688440192097319,8.819159550225885,24,95.83333333333334,1.0850705380726378,0.0
candidate_02,17,"2,6",2024-12-03 04:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,6.1053455024700725,9.39385260953053,18.809414588220562,1.2351596078544969,-8.328153879448463,1.3822937600937852,61,15.412222032331012,2.3852729751588253,-6.7267450810392315,1.7877853362741383,24,87.5,0.5700358262444956,0.0
candidate_02,18,"2,7",2024-12-03 04:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,5.452994515379729,14.799485183857449,18.6700193750849,1.1873260529600582,-8.328153879448463,1.3467958479943813,56,21.618235253833305,3.2717256348458568,-4.891410087138781,2.9175634330241955,27,88.88888888888889,0.702183815072833,0.0
candidate_02,19,"3,4",2025-03-05 18:00:00,2025-09-06 21:00:00,11795,approx_full_backtest,12.936568066936822,-1.833034099751491,35.68848508393903,1.908446296471955,-9.532900339689366,1.925930928195578,56,2.302253682478028,0.37502130911786224,-10.08875581046026,1.1139931669208383,38,81.57894736842105,0.07956169125031567,80.34939155421117
candidate_02,20,"3,5",2025-03-05 18:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,9.825031541427611,9.679923304654992,27.85207188456007,1.765467389621711,-9.532900339689366,1.5522887019425,51,18.19120757358077,2.786681571230254,-10.08875581046026,2.368871066025686,32,87.5,0.5706691954537642,0.0
candidate_02,21,"3,6",2025-03-05 18:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,7.070841210471768,-0.1647754912009699,19.45692394865477,1.274358344633808,-9.532900339689366,1.7051883972871342,53,4.805522821785102,0.7748677003013293,-10.08875581046026,1.2094950532698276,32,81.25,0.18439316158265762,39.19546228388447
candidate_02,22,"3,7",2025-03-05 18:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,6.617295825381139,3.6414465023214104,19.316769033894253,1.2252559951347886,-9.532900339689366,1.6878671769075164,48,10.4411864357848,1.6470145864746266,-10.08875581046026,1.6166746244417702,35,82.85714285714286,0.31939098136410404,0.0
candidate_02,23,"4,5",2025-06-06 08:00:00,2025-12-08 11:00:00,11795,approx_full_backtest,7.736461332967174,14.913255723519688,25.970612216338253,1.4404180336150318,-10.08875581046026,1.3990621859482513,62,19.076297266619058,2.9128718777245766,-3.7448049197012168,3.863340759897053,28,89.28571428571429,0.6666817832183501,0.0
