run,final_return_pct,max_dd_pct
524,4.837067559483255,-14.72812351674666
525,4.8574126536425455,-19.57662824523252
526,65.61949602843993,-9.352334425589792
527,16.87002194533578,-20.44131643999807
528,23.91571712941518,-11.591159139775586
529,33.604838788517185,-11.396004592946884
530,30.715150213105513,-12.501778945646802
531,7.992065563308848,-14.86220744166391
532,52.13817805769929,-7.716136146116792
533,1.2022375296811827,-15.29172007238545
534,52.996307545302,-8.988985759038092
535,50.070970130737535,-9.04175992712256
536,101.5374619457539,-11.188818491325502
537,50.97348011020182,-9.754430113545665
538,56.02380074636986,-9.012540509186284
539,73.02318627601379,-7.971619019634768
540,53.75507062851057,-18.1193843872092
541,32.35746144841667,-10.995106105455676
542,15.392830376421829,-15.379867680971904
543,12.599075904398905,-15.733189259490654
544,49.71788211846317,-11.518640988800065
545,-20.792444818551214,-21.43194715148481
546,0.12484814813016332,-14.188906186699935
547,40.168645443011066,-13.900357045877055
548,16.148570946714315,-18.154252517267512
549,32.57408135754125,-14.780090179215177
550,30.32237198316905,-10.11498253690888
551,49.59432058249773,-9.401930894696854
552,24.795039262407002,-13.828966424563271
553,27.67183505075468,-12.937601928659204
554,24.342328775693424,-10.689616560169412
555,82.0434654724589,-6.610654957168938
556,93.5873738886275,-11.131629990730707
557,38.55166791653619,-7.862653155956522
558,19.41042048324617,-13.227759154366536
559,70.71855487457628,-6.466450332257989
560,26.687060071850844,-13.118719552815106
561,15.236686457787396,-13.540150329562561
562,7.5009388930668,-14.565889080115868
563,-13.061422406775103,-33.59589361323665
564,12.699055268897785,-11.375289937157973
565,45.20166683425933,-7.7161361461167814
566,29.94664754489309,-12.656333802040798
567,7.194330012746986,-14.841469125514417
568,6.823685233316268,-13.75903837314162
569,29.230658311721914,-8.335809221635825
570,-2.988849640678326,-21.30645806825585
571,46.380983538394574,-12.738413234765511
572,57.7411315113296,-7.7161361461167814
573,25.430325023173793,-10.039222630740962
574,28.732984239341075,-11.361152968733023
575,26.03165914458685,-11.754532555442532
576,67.3568869904136,-9.003330068747495
577,27.390062399343318,-10.328111546438446
578,51.982254507631545,-9.70232317905534
579,35.126641379171566,-19.351266157629798
580,31.133509731416353,-10.023820404592731
581,29.807011031003473,-7.716136146116792
582,33.00676390725714,-10.99032612171177
583,0.03329742104911659,-20.219015606091084
584,41.583978752824514,-11.106754387529305
585,50.35381923047246,-11.659503886904988
586,21.38386175288456,-9.694352951104468
587,12.493112726425881,-13.350180150966562
588,38.018955361643926,-13.855612242212523
589,21.584059962423275,-13.483761441682818
590,45.64622538312286,-9.25190517574518
591,57.0879311599082,-12.91089952047695
592,53.890570312313216,-8.789337564849687
593,21.41988745037231,-17.209025870842474
594,14.98364698287158,-25.440021178608397
595,28.699165111520152,-14.81898605344446
596,36.75932183704062,-9.38986618712503
597,38.05421189530922,-13.57125921453035
598,30.13493097037392,-12.397270584244191
599,56.45477455794718,-7.716136146116803
600,37.619027371962744,-10.07702668546071
601,29.15303903332156,-14.984838985071958
602,28.190031193990617,-11.188818491325492
603,35.99799338174701,-13.31640594096839
604,48.040168302124606,-7.716136146116792
605,18.73123113575992,-9.358516628582692
606,56.574787114935575,-9.986158903738662
607,24.842374713451964,-8.689159814236035
608,25.814683825330032,-8.176956273454905
609,36.1314809618835,-12.763917297982008
610,48.239855441974136,-15.568864677221617
611,72.94319432674494,-6.403830908898356
612,39.984735576815964,-16.48630255357495
613,2.8656017807836998,-17.033535772240825
614,-1.9463164503842667,-19.635743749924018
615,74.88619157247598,-7.716136146116792
616,35.36438471504273,-6.87974123272469
617,6.8918968389228175,-10.586148619966885
618,19.367191447894783,-19.602907448163887
619,52.029310689001896,-9.003330068747495
620,34.098006197492616,-8.429529023103866
